sku,name,type,price,description,order_id
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0b530ad1-7cac-457d-b828-eb4d971803e8
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",0b530ad1-7cac-457d-b828-eb4d971803e8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,08462fdc-ea86-4f71-bbce-8cca837a3277
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,711c4f53-1f94-431c-bfc9-4c3e06cf2ece
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,53e8c256-cfbf-41a0-8a2c-3feac55a3dd7
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",a4f5b4d6-85c1-4268-a4d2-d90e85b78a3c
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,a4f5b4d6-85c1-4268-a4d2-d90e85b78a3c
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,6f3a67bf-82eb-4a11-95d2-4f12f16f9305
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8e75f29d-8620-415d-95ee-4469c08be4b2
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",8e75f29d-8620-415d-95ee-4469c08be4b2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,3758f619-307c-4b54-a337-0eec86d4ac32
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",3758f619-307c-4b54-a337-0eec86d4ac32
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,204390bd-6d3e-4813-b16f-dfb0bda61efe
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,52c5fe15-a47c-469a-98eb-14871ae04627
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,494c9692-9b7c-42f9-87ea-4a08c606dd81
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,494c9692-9b7c-42f9-87ea-4a08c606dd81
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",494c9692-9b7c-42f9-87ea-4a08c606dd81
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,246302a5-6390-4bcf-ac29-daf2c6c08641
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,31269b3d-9b7f-4ea8-95a9-752e881e852a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,31269b3d-9b7f-4ea8-95a9-752e881e852a
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a85e5ddc-dbb2-4d16-852b-4b3e9441d4de
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,72f35098-76c4-46ef-8dcf-ca6f9f0049d7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,68d4b143-c82f-4069-b553-73433c0c9ade
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,68d4b143-c82f-4069-b553-73433c0c9ade
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,4472327e-e9aa-49d0-9f1d-ddea940ee067
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4472327e-e9aa-49d0-9f1d-ddea940ee067
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,22b35f64-eef7-44eb-ae68-3fe1a1e211a3
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d0819730-e30f-4bf8-8ae2-490238f34dd3
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",d0819730-e30f-4bf8-8ae2-490238f34dd3
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",518b6058-5e4b-45b4-853f-2c37d902449d
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,d5b9f5d4-5283-49d7-8535-ab3eb202d2a3
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,d9510b13-94cc-4478-8ebb-a4aeaf192089
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,c429484b-db6a-4ab0-9361-a250ab0dc237
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",c429484b-db6a-4ab0-9361-a250ab0dc237
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,53564bb3-d3dd-4ea5-aa27-31045f3e93eb
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",53564bb3-d3dd-4ea5-aa27-31045f3e93eb
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",dc12d37a-ef5a-45ee-9b3d-91e6e66e22db
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,dc12d37a-ef5a-45ee-9b3d-91e6e66e22db
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,dc12d37a-ef5a-45ee-9b3d-91e6e66e22db
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",7389baad-ffcb-4466-9898-aac00dac8e72
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,e2e9d3b2-2d4e-462e-a375-ebf032ca59a1
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,63b16b8a-9d5a-4edd-ac17-60511840f532
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,64ce8a2c-2d29-4c4e-886b-8c85717da59f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",64ce8a2c-2d29-4c4e-886b-8c85717da59f
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,58ccc0fb-2d59-4993-9ee9-270fb0f4348c
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,3924cff7-7a30-4a26-8cb2-c4a8772d2264
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,3924cff7-7a30-4a26-8cb2-c4a8772d2264
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,aa469e47-d7e0-4849-b882-d39e53c75d48
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",aa469e47-d7e0-4849-b882-d39e53c75d48
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,b4c32db1-a66e-406a-82c0-cefb7f6a7312
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,b4c32db1-a66e-406a-82c0-cefb7f6a7312
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,4f0e9604-8ed7-4c81-baf4-34d64e5b8d01
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,9db2baef-508a-482a-ab3c-1e3acb7226c1
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,9db2baef-508a-482a-ab3c-1e3acb7226c1
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,b1db45b1-fed2-42c7-8e3c-7596db6a7733
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,b1db45b1-fed2-42c7-8e3c-7596db6a7733
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,0d7a0cc8-99b5-4677-b448-f21db1916a20
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",7df74ca0-6fb2-41c3-bae7-fe5c95e3ceda
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a00ac687-d020-4009-9c14-8cf462767673
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,3e75ed64-0395-44f7-89b4-b15f67b2821f
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,19706190-b029-4267-a4b4-590b8d0922f0
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",19706190-b029-4267-a4b4-590b8d0922f0
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",c006e4e9-0b34-4026-8d34-b4e13224cba0
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,7edd8ef7-902e-41c7-bdc4-701a1bf4bb0a
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b687e780-9933-481c-bb43-6c5a4b3757c2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",84c17c36-50e8-4590-9371-b01a0c624b70
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,84c17c36-50e8-4590-9371-b01a0c624b70
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,0fdea754-53de-4ac6-844e-04d2ff81b45e
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0fdea754-53de-4ac6-844e-04d2ff81b45e
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,81903272-b25d-4059-97ed-9499c5ee2f2b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ac9551bb-f73c-4c96-a1cc-6cee7a3e0c49
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b90ec8ee-6c38-4cac-919c-aacbd0add489
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,b90ec8ee-6c38-4cac-919c-aacbd0add489
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,1e1605f1-2e48-4417-bfb4-e7c52c5fc4ef
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,fd8261f9-5c1c-4b40-9a4b-92e22452cec4
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,fd8261f9-5c1c-4b40-9a4b-92e22452cec4
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",fd8261f9-5c1c-4b40-9a4b-92e22452cec4
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,fb43c7cc-4075-4588-90a7-d6e68e618960
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,0cc55175-cc48-4f71-af61-b342c3fd44b0
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",0cc55175-cc48-4f71-af61-b342c3fd44b0
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,f3981e9b-629c-40d9-98c6-0fd18d109096
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",f3981e9b-629c-40d9-98c6-0fd18d109096
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,b74ccdd4-de12-4588-9304-88ea79dcd3bd
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,bc9cb353-3d16-446e-90cb-442d693b99d5
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,bc9cb353-3d16-446e-90cb-442d693b99d5
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,3be40fc2-1676-463a-ae13-9fa573660fa0
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,3be40fc2-1676-463a-ae13-9fa573660fa0
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,5f266fcc-3f42-449e-9cf2-68ca705235b9
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,1eb1a7b0-b3d4-4b4e-b8af-602c53f74532
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,1eb1a7b0-b3d4-4b4e-b8af-602c53f74532
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,4934f1e5-a252-4cbd-ac08-ff82db09082f
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,4934f1e5-a252-4cbd-ac08-ff82db09082f
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,fb8ea135-25e0-4148-9c5c-9331d48fb746
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,2a1bff41-de6d-4420-94f4-2f3ccec004f9
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,abc6d580-155d-4883-b6ba-374c87f4bcfa
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",abc6d580-155d-4883-b6ba-374c87f4bcfa
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,14a5f9a4-64ad-4d2f-861f-4039c3cfd013
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,14a5f9a4-64ad-4d2f-861f-4039c3cfd013
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,2a6c41bc-136a-4068-95c8-7ae978891c6f
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",2a6c41bc-136a-4068-95c8-7ae978891c6f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",5b704716-14b7-45d1-939e-718fa8f68b08
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,9da708fa-0664-46f3-8770-735532be7373
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4e83fb61-688f-446f-8bc6-84fe54536a9c
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4e83fb61-688f-446f-8bc6-84fe54536a9c
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,292369b5-035c-4937-a282-74846646702b
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,292369b5-035c-4937-a282-74846646702b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,8aaf78c1-f4a5-4fd2-981b-734f6b271fa5
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,8aaf78c1-f4a5-4fd2-981b-734f6b271fa5
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",8aaf78c1-f4a5-4fd2-981b-734f6b271fa5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,c72e7dfa-6e5a-4e53-9e84-22b2bd1698f8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,2b93be5e-e69f-4e98-a099-766bd7d3eaa2
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,2b93be5e-e69f-4e98-a099-766bd7d3eaa2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,2caa9c82-5a7c-46ff-94af-b5220ecc79da
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,16d55693-31d2-4996-ae72-638a49347c6d
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,5c1b45cf-8ada-4762-ae50-2601be546979
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",5c1b45cf-8ada-4762-ae50-2601be546979
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,28c93623-4571-4fdb-be44-e801a07ff57c
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,28c93623-4571-4fdb-be44-e801a07ff57c
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,c412feea-c9c6-4f80-96c4-f1255415bed9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",c412feea-c9c6-4f80-96c4-f1255415bed9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8fa554c4-9150-4bc2-9542-e2a6eb617ed7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,8b69466d-f8a7-4ca3-8208-e71322f00360
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,8b69466d-f8a7-4ca3-8208-e71322f00360
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,39b95f52-98f1-492d-bfe8-d3cf002d345a
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0ab399e5-caf7-4c94-951d-b7117569db73
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",0ab399e5-caf7-4c94-951d-b7117569db73
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e47e1631-4741-402f-b254-dbef80be895e
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e15aaa37-258f-497b-89c3-e569dfe904f0
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,fd63355e-df11-48de-8b2a-e49bc0e7e68a
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,3e891586-2ec4-4c73-8b33-1235acb81409
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,63551358-d386-4d51-83b3-4b039a3bff76
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",63551358-d386-4d51-83b3-4b039a3bff76
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,92f5c791-1181-4b41-b687-b64adc2f4f4b
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,92f5c791-1181-4b41-b687-b64adc2f4f4b
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",4a67b5b2-65c5-4ca1-adad-20e2a9f44d55
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,4a67b5b2-65c5-4ca1-adad-20e2a9f44d55
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,7ee6d880-0c34-465c-a8e5-d8ff561ad8d0
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,7ee6d880-0c34-465c-a8e5-d8ff561ad8d0
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",974f09ab-7f8c-4664-a3ce-d7e9b2e31a67
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,974f09ab-7f8c-4664-a3ce-d7e9b2e31a67
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",974f09ab-7f8c-4664-a3ce-d7e9b2e31a67
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",fbdae83f-7040-4823-95e2-521878f6ddf6
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",fbdae83f-7040-4823-95e2-521878f6ddf6
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,a766bfe2-b859-4a2a-ad7e-5e0379019ed5
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,2bddf77c-a7d8-4e58-a8e1-45ae08798971
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,108d6ee7-a4c8-4a18-8ecb-31bdcca6689d
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,8b8a662c-63fc-4cb7-b141-22de3a50bf6e
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",8b8a662c-63fc-4cb7-b141-22de3a50bf6e
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,bfea5bdc-3853-4e7d-b626-5a09a4fabcba
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,bfea5bdc-3853-4e7d-b626-5a09a4fabcba
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",afb9a555-e36c-4233-94ff-ec3fe3df0f82
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,afb9a555-e36c-4233-94ff-ec3fe3df0f82
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",cf5e7eba-e8c5-4876-8c7d-6f39f48ff6cb
